gene,ave_zscore_donor.EC,cluster.EC,ave_zscore_cluster.EC,new_name.EC,ave_zscore_donor.ITG,cluster.ITG,ave_zscore_cluster.ITG,new_name.ITG,ave_zscore_donor.PFC,cluster.PFC,ave_zscore_cluster.PFC,new_name.PFC,ave_zscore_donor.V2,cluster.V2,ave_zscore_cluster.V2,new_name.V2,ave_zscore_donor.V1,cluster.V1,ave_zscore_cluster.V1,new_name.V1
ANO5,-0.25768159111861,6,0.240052824184087,gene set #5 (n = 81),0.288529150448866,6,0.316117408249062,gene set #5 (n = 81),0.27148107791596,6,0.510914787229598,gene set #5 (n = 81),0.0944971399506675,6,-0.40567323040774,gene set #5 (n = 81),-0.426347054007972,6,-0.520153915041749,gene set #5 (n = 81)
MPPED2,-1.06220723116124,3,-0.943896782982763,gene set #2 (n = 85),0.00342269138351342,3,-0.0213047162833297,gene set #2 (n = 85),0.801923858786187,3,0.263170831537092,gene set #2 (n = 85),0.0479759432231226,3,0.181571311278053,gene set #2 (n = 85),0.0104863954583268,3,0.287218967795328,gene set #2 (n = 85)
LMO2,0.319229599281224,1,0.28627802436914,gene set #4 (n = 120),0.117283210238618,1,-0.264638599805998,gene set #4 (n = 120),-0.409878683686249,1,-0.521499574267091,gene set #4 (n = 120),-0.167231156242311,1,0.227747173103903,gene set #4 (n = 120),0.182810620065739,1,0.279171267926543,gene set #4 (n = 120)
ABTB2,-0.474039883119957,5,-0.660837698398002,gene set #6 (n = 70),-0.102322234546518,5,-0.397459079682161,gene set #6 (n = 70),-0.874659398223197,5,-0.471815184903196,gene set #6 (n = 70),0.578206321525296,5,0.493474130989668,gene set #6 (n = 70),0.626961482629409,5,0.779379734966286,gene set #6 (n = 70)
SLC1A2,-0.819091426343724,3,-0.943896782982763,gene set #2 (n = 85),0.0642820495904716,3,-0.0213047162833297,gene set #2 (n = 85),0.180819212915522,3,0.263170831537092,gene set #2 (n = 85),0.0910768512089347,3,0.181571311278053,gene set #2 (n = 85),0.277155064633767,3,0.287218967795328,gene set #2 (n = 85)
PAMR1,1.04937290393888,4,1.09977961336801,gene set #1 (n = 96),0.44246546648244,4,0.077870451181076,gene set #1 (n = 96),0.116656190628904,4,-0.202185660207542,gene set #1 (n = 96),-0.651386416292552,4,-0.275456270234524,gene set #1 (n = 96),-0.633562945868676,4,-0.413534873773804,gene set #1 (n = 96)
PTPRJ,-1.17825054680876,5,-0.660837698398002,gene set #6 (n = 70),-0.287964773650078,5,-0.397459079682161,gene set #6 (n = 70),-0.303104425754071,5,-0.471815184903196,gene set #6 (n = 70),0.468957287893632,5,0.493474130989668,gene set #6 (n = 70),0.922092539633491,5,0.779379734966286,gene set #6 (n = 70)
TMEM132A,-0.0935921733017934,1,0.28627802436914,gene set #4 (n = 120),-0.430943141540181,1,-0.264638599805998,gene set #4 (n = 120),-0.858946876172639,1,-0.521499574267091,gene set #4 (n = 120),0.652275469555738,1,0.227747173103903,gene set #4 (n = 120),0.584048590023035,1,0.279171267926543,gene set #4 (n = 120)
FTH1,0.678370693011677,4,1.09977961336801,gene set #1 (n = 96),-0.175886735704441,4,0.077870451181076,gene set #1 (n = 96),0.198983518434908,4,-0.202185660207542,gene set #1 (n = 96),-0.155614600592889,4,-0.275456270234524,gene set #1 (n = 96),-0.335684638426121,4,-0.413534873773804,gene set #1 (n = 96)
ASRGL1,-1.08747080481712,3,-0.943896782982763,gene set #2 (n = 85),-0.236975499121803,3,-0.0213047162833297,gene set #2 (n = 85),0.229268011638276,3,0.263170831537092,gene set #2 (n = 85),0.333472273823202,3,0.181571311278053,gene set #2 (n = 85),0.477107871729861,3,0.287218967795328,gene set #2 (n = 85)
STIP1,-0.127701657716,1,0.28627802436914,gene set #4 (n = 120),-0.252854382598918,1,-0.264638599805998,gene set #4 (n = 120),-0.740531689525326,1,-0.521499574267091,gene set #4 (n = 120),0.549519330431289,1,0.227747173103903,gene set #4 (n = 120),0.435184147529449,1,0.279171267926543,gene set #4 (n = 120)
SLCO2B1,-0.367852237257952,2,-0.0677384812362237,gene set #3 (n = 52),-0.581241901194666,2,-0.4113550879989,gene set #3 (n = 52),1.26292328273772,2,1.03390990548837,gene set #3 (n = 52),-0.150384728233509,2,-0.263414148547333,gene set #3 (n = 52),-0.127201256850514,2,-0.194069743867522,gene set #3 (n = 52)
SERPINH1,0.106438588091385,1,0.28627802436914,gene set #4 (n = 120),-0.180970724147644,1,-0.264638599805998,gene set #4 (n = 120),-0.789105315329366,1,-0.521499574267091,gene set #4 (n = 120),0.447776324599676,1,0.227747173103903,gene set #4 (n = 120),0.341503480140867,1,0.279171267926543,gene set #4 (n = 120)
TENM4,-0.688837604051749,5,-0.660837698398002,gene set #6 (n = 70),-0.238598002438405,5,-0.397459079682161,gene set #6 (n = 70),-0.619052014475934,5,-0.471815184903196,gene set #6 (n = 70),0.642702760969887,5,0.493474130989668,gene set #6 (n = 70),0.625211594470955,5,0.779379734966286,gene set #6 (n = 70)
CHORDC1,0.138759124912377,1,0.28627802436914,gene set #4 (n = 120),-0.0128452778998442,1,-0.264638599805998,gene set #4 (n = 120),-0.540344503306663,1,-0.521499574267091,gene set #4 (n = 120),0.0552380428528757,1,0.227747173103903,gene set #4 (n = 120),0.330274139475157,1,0.279171267926543,gene set #4 (n = 120)
FAT3,0.41206925762137,1,0.28627802436914,gene set #4 (n = 120),-0.405017766187608,1,-0.264638599805998,gene set #4 (n = 120),-0.688809448460319,1,-0.521499574267091,gene set #4 (n = 120),0.231643915159016,1,0.227747173103903,gene set #4 (n = 120),0.467250534322649,1,0.279171267926543,gene set #4 (n = 120)
GRIA4,-0.29482372401609,2,-0.0677384812362237,gene set #3 (n = 52),-0.330378136961179,2,-0.4113550879989,gene set #3 (n = 52),0.878079726995742,2,1.03390990548837,gene set #3 (n = 52),-0.0775717289563356,2,-0.263414148547333,gene set #3 (n = 52),-0.158789660347232,2,-0.194069743867522,gene set #3 (n = 52)
RDX,0.591001792595798,6,0.240052824184087,gene set #5 (n = 81),0.152095597717651,6,0.316117408249062,gene set #5 (n = 81),0.743046935952737,6,0.510914787229598,gene set #5 (n = 81),-0.534170177950687,6,-0.40567323040774,gene set #5 (n = 81),-0.688121039725163,6,-0.520153915041749,gene set #5 (n = 81)
CRYAB,0.471974613038783,1,0.28627802436914,gene set #4 (n = 120),-0.234580052494533,1,-0.264638599805998,gene set #4 (n = 120),-0.868745452833731,1,-0.521499574267091,gene set #4 (n = 120),0.272749472239086,1,0.227747173103903,gene set #4 (n = 120),0.375420471722882,1,0.279171267926543,gene set #4 (n = 120)
CADM1,-0.522268957176136,3,-0.943896782982763,gene set #2 (n = 85),0.4583690560104,3,-0.0213047162833297,gene set #2 (n = 85),-0.0760184609716731,3,0.263170831537092,gene set #2 (n = 85),0.0637091047099966,3,0.181571311278053,gene set #2 (n = 85),-0.0658571613995083,3,0.287218967795328,gene set #2 (n = 85)
ARHGEF12,-0.183719531620983,6,0.240052824184087,gene set #5 (n = 81),0.696936753797112,6,0.316117408249062,gene set #5 (n = 81),0.28359159161034,6,0.510914787229598,gene set #5 (n = 81),-0.102366908033546,6,-0.40567323040774,gene set #5 (n = 81),-0.688884801513872,6,-0.520153915041749,gene set #5 (n = 81)
HEPN1,0.433958744646213,6,0.240052824184087,gene set #5 (n = 81),0.0486813502464303,6,0.316117408249062,gene set #5 (n = 81),0.755042763891289,6,0.510914787229598,gene set #5 (n = 81),-0.479151445981251,6,-0.40567323040774,gene set #5 (n = 81),-0.540578878189322,6,-0.520153915041749,gene set #5 (n = 81)
PKNOX2,-0.56178506937156,5,-0.660837698398002,gene set #6 (n = 70),-0.216389537974706,5,-0.397459079682161,gene set #6 (n = 70),-0.62665177987478,5,-0.471815184903196,gene set #6 (n = 70),0.702649670358292,5,0.493474130989668,gene set #6 (n = 70),0.459081020555945,5,0.779379734966286,gene set #6 (n = 70)
GAPDH,-0.233681112169177,5,-0.660837698398002,gene set #6 (n = 70),-0.538813788502861,5,-0.397459079682161,gene set #6 (n = 70),-0.527762103773774,5,-0.471815184903196,gene set #6 (n = 70),0.56707063141494,5,0.493474130989668,gene set #6 (n = 70),0.584655366370855,5,0.779379734966286,gene set #6 (n = 70)
EMP1,0.0716055566306104,1,0.28627802436914,gene set #4 (n = 120),-0.0154220116528063,1,-0.264638599805998,gene set #4 (n = 120),-0.18940693831463,1,-0.521499574267091,gene set #4 (n = 120),-0.0029940880335174,1,0.227747173103903,gene set #4 (n = 120),0.132198739019223,1,0.279171267926543,gene set #4 (n = 120)
RERG,-1.00191426142676,3,-0.943896782982763,gene set #2 (n = 85),-0.0969732810996904,3,-0.0213047162833297,gene set #2 (n = 85),0.940642435206036,3,0.263170831537092,gene set #2 (n = 85),-0.101698977484327,3,0.181571311278053,gene set #2 (n = 85),0.0927055881448559,3,0.287218967795328,gene set #2 (n = 85)
PLEKHA5,0.732035885063333,4,1.09977961336801,gene set #1 (n = 96),0.199533276034203,4,0.077870451181076,gene set #1 (n = 96),-0.474105734144916,4,-0.202185660207542,gene set #1 (n = 96),-0.0494719769766782,4,-0.275456270234524,gene set #1 (n = 96),-0.255134159193925,4,-0.413534873773804,gene set #1 (n = 96)
PDE3A,1.3283941966084,4,1.09977961336801,gene set #1 (n = 96),0.19629793586884,4,0.077870451181076,gene set #1 (n = 96),-0.771220118948952,4,-0.202185660207542,gene set #1 (n = 96),-0.192276268722313,4,-0.275456270234524,gene set #1 (n = 96),-0.277853081382579,4,-0.413534873773804,gene set #1 (n = 96)
SLCO1C1,-0.181615521638551,6,0.240052824184087,gene set #5 (n = 81),0.0669639375890169,6,0.316117408249062,gene set #5 (n = 81),0.665582343626604,6,0.510914787229598,gene set #5 (n = 81),-0.314638335228492,6,-0.40567323040774,gene set #5 (n = 81),-0.202081373806438,6,-0.520153915041749,gene set #5 (n = 81)
LDHB,-0.428923802417791,5,-0.660837698398002,gene set #6 (n = 70),-0.485674174800646,5,-0.397459079682161,gene set #6 (n = 70),-0.496914701408587,5,-0.471815184903196,gene set #6 (n = 70),0.72974327603712,5,0.493474130989668,gene set #6 (n = 70),0.483842927521307,5,0.779379734966286,gene set #6 (n = 70)
ST8SIA1,0.948628427670792,4,1.09977961336801,gene set #1 (n = 96),-0.134747905525715,4,0.077870451181076,gene set #1 (n = 96),0.323664044503909,4,-0.202185660207542,gene set #1 (n = 96),-0.449697388924395,4,-0.275456270234524,gene set #1 (n = 96),-0.38479829892687,4,-0.413534873773804,gene set #1 (n = 96)
LMNTD1,0.911362136035166,6,0.240052824184087,gene set #5 (n = 81),0.0465242540676189,6,0.316117408249062,gene set #5 (n = 81),0.521359467966007,6,0.510914787229598,gene set #5 (n = 81),-0.570663333978414,6,-0.40567323040774,gene set #5 (n = 81),-0.585638106895124,6,-0.520153915041749,gene set #5 (n = 81)
ITPR2,-0.197908009406092,6,0.240052824184087,gene set #5 (n = 81),0.498908358864313,6,0.316117408249062,gene set #5 (n = 81),0.571028591414642,6,0.510914787229598,gene set #5 (n = 81),-0.489967032453054,6,-0.40567323040774,gene set #5 (n = 81),-0.350754075923932,6,-0.520153915041749,gene set #5 (n = 81)
TMTC1,0.895267132325298,4,1.09977961336801,gene set #1 (n = 96),0.523025379248729,4,0.077870451181076,gene set #1 (n = 96),-0.777262199716368,4,-0.202185660207542,gene set #1 (n = 96),-0.189243927223149,4,-0.275456270234524,gene set #1 (n = 96),-0.280805735531044,4,-0.413534873773804,gene set #1 (n = 96)
CNTN1,0.778525230324835,4,1.09977961336801,gene set #1 (n = 96),0.210862085501409,4,0.077870451181076,gene set #1 (n = 96),-0.253797878548725,4,-0.202185660207542,gene set #1 (n = 96),-0.250001372912729,4,-0.275456270234524,gene set #1 (n = 96),-0.291763137982602,4,-0.413534873773804,gene set #1 (n = 96)
ANO6,0.309344906472956,6,0.240052824184087,gene set #5 (n = 81),0.501122281544976,6,0.316117408249062,gene set #5 (n = 81),-0.242880956829608,6,0.510914787229598,gene set #5 (n = 81),-0.267862487623851,6,-0.40567323040774,gene set #5 (n = 81),-0.227420536924374,6,-0.520153915041749,gene set #5 (n = 81)
SLC38A1,0.58590608472224,1,0.28627802436914,gene set #4 (n = 120),-0.226006947561801,1,-0.264638599805998,gene set #4 (n = 120),-0.799500400846786,1,-0.521499574267091,gene set #4 (n = 120),0.153563894325067,1,0.227747173103903,gene set #4 (n = 120),0.343823188472255,1,0.279171267926543,gene set #4 (n = 120)
RAPGEF3,-0.68489830006973,5,-0.660837698398002,gene set #6 (n = 70),-0.146483850011819,5,-0.397459079682161,gene set #6 (n = 70),-0.76770170840123,5,-0.471815184903196,gene set #6 (n = 70),0.611728349182446,5,0.493474130989668,gene set #6 (n = 70),0.694187528542698,5,0.779379734966286,gene set #6 (n = 70)
PTGES3,-0.102024906677362,1,0.28627802436914,gene set #4 (n = 120),-0.397269391150298,1,-0.264638599805998,gene set #4 (n = 120),-0.84927652700755,1,-0.521499574267091,gene set #4 (n = 120),0.62928663111408,1,0.227747173103903,gene set #4 (n = 120),0.572015454368731,1,0.279171267926543,gene set #4 (n = 120)
SRGAP1,-1.02212445589108,5,-0.660837698398002,gene set #6 (n = 70),-0.203634399670717,5,-0.397459079682161,gene set #6 (n = 70),-0.376319089240986,5,-0.471815184903196,gene set #6 (n = 70),0.450503697183303,5,0.493474130989668,gene set #6 (n = 70),0.810698283255276,5,0.779379734966286,gene set #6 (n = 70)
GRIP1,0.871811115688959,4,1.09977961336801,gene set #1 (n = 96),0.17728425758029,4,0.077870451181076,gene set #1 (n = 96),-0.300974657640721,4,-0.202185660207542,gene set #1 (n = 96),-0.227540314211272,4,-0.275456270234524,gene set #1 (n = 96),-0.307465224285443,4,-0.413534873773804,gene set #1 (n = 96)
PAWR,1.13841477881909,1,0.28627802436914,gene set #4 (n = 120),-0.57874749111058,1,-0.264638599805998,gene set #4 (n = 120),-0.543398476238471,1,-0.521499574267091,gene set #4 (n = 120),-0.100008740673544,1,0.227747173103903,gene set #4 (n = 120),0.317908417119358,1,0.279171267926543,gene set #4 (n = 120)
PPFIA2,0.676461526597067,6,0.240052824184087,gene set #5 (n = 81),0.621123120704719,6,0.316117408249062,gene set #5 (n = 81),0.403682726736817,6,0.510914787229598,gene set #5 (n = 81),-0.504414784537001,6,-0.40567323040774,gene set #5 (n = 81),-0.936727346782052,6,-0.520153915041749,gene set #5 (n = 81)
MGAT4C,1.24757656485953,4,1.09977961336801,gene set #1 (n = 96),0.0801432263322683,4,0.077870451181076,gene set #1 (n = 96),0.459190149591386,4,-0.202185660207542,gene set #1 (n = 96),-0.551515816026708,4,-0.275456270234524,gene set #1 (n = 96),-0.824609971367927,4,-0.413534873773804,gene set #1 (n = 96)
KITLG,0.932314700029985,4,1.09977961336801,gene set #1 (n = 96),-0.10366336960995,4,0.077870451181076,gene set #1 (n = 96),0.426188897035088,4,-0.202185660207542,gene set #1 (n = 96),-0.388627868202364,4,-0.275456270234524,gene set #1 (n = 96),-0.553964718040252,4,-0.413534873773804,gene set #1 (n = 96)
CFAP54,0.793249586479601,4,1.09977961336801,gene set #1 (n = 96),0.146961278002436,4,0.077870451181076,gene set #1 (n = 96),0.051038751023818,4,-0.202185660207542,gene set #1 (n = 96),-0.410632116839095,4,-0.275456270234524,gene set #1 (n = 96),-0.346543668653819,4,-0.413534873773804,gene set #1 (n = 96)
MYBPC1,1.10773844627152,4,1.09977961336801,gene set #1 (n = 96),-0.0989629494288689,4,0.077870451181076,gene set #1 (n = 96),-0.247575873275557,4,-0.202185660207542,gene set #1 (n = 96),-0.165326548819635,4,-0.275456270234524,gene set #1 (n = 96),-0.318361213062689,4,-0.413534873773804,gene set #1 (n = 96)
CHST11,-1.09080277724907,3,-0.943896782982763,gene set #2 (n = 85),-0.399643513984978,3,-0.0213047162833297,gene set #2 (n = 85),0.246435640534772,3,0.263170831537092,gene set #2 (n = 85),0.311630919773284,3,0.181571311278053,gene set #2 (n = 85),0.643907045079507,3,0.287218967795328,gene set #2 (n = 85)
HSPB8,0.575567193652547,1,0.28627802436914,gene set #4 (n = 120),-0.17887755439282,1,-0.264638599805998,gene set #4 (n = 120),-0.946725338355724,1,-0.521499574267091,gene set #4 (n = 120),0.45264624587203,1,0.227747173103903,gene set #4 (n = 120),0.135337135569504,1,0.279171267926543,gene set #4 (n = 120)
DYNLL1,0.227040534803289,1,0.28627802436914,gene set #4 (n = 120),-0.415257637322015,1,-0.264638599805998,gene set #4 (n = 120),-0.763551585139678,1,-0.521499574267091,gene set #4 (n = 120),0.535090035316823,1,0.227747173103903,gene set #4 (n = 120),0.372113053446233,1,0.279171267926543,gene set #4 (n = 120)
UBC,0.312237284965317,1,0.28627802436914,gene set #4 (n = 120),-0.444880561615908,1,-0.264638599805998,gene set #4 (n = 120),-0.573202093138925,1,-0.521499574267091,gene set #4 (n = 120),0.34105617082932,1,0.227747173103903,gene set #4 (n = 120),0.367053156163829,1,0.279171267926543,gene set #4 (n = 120)
TMEM132C,1.00435165349739,4,1.09977961336801,gene set #1 (n = 96),0.551928467842705,4,0.077870451181076,gene set #1 (n = 96),-0.166498702182165,4,-0.202185660207542,gene set #1 (n = 96),-0.517346302159328,4,-0.275456270234524,gene set #1 (n = 96),-0.59352578760515,4,-0.413534873773804,gene set #1 (n = 96)
WASF3,-0.20450660612857,6,0.240052824184087,gene set #5 (n = 81),0.333288692625718,6,0.316117408249062,gene set #5 (n = 81),0.947468575607058,6,0.510914787229598,gene set #5 (n = 81),-0.466469941669368,6,-0.40567323040774,gene set #5 (n = 81),-0.538449359813062,6,-0.520153915041749,gene set #5 (n = 81)
HMGB1,0.886461774739278,4,1.09977961336801,gene set #1 (n = 96),0.343369815533108,4,0.077870451181076,gene set #1 (n = 96),-0.227418958236729,4,-0.202185660207542,gene set #1 (n = 96),-0.301992520452531,4,-0.275456270234524,gene set #1 (n = 96),-0.468799800481885,4,-0.413534873773804,gene set #1 (n = 96)
HSPH1,0.027960668092389,1,0.28627802436914,gene set #4 (n = 120),-0.27992660299679,1,-0.264638599805998,gene set #4 (n = 120),-0.69230229827159,1,-0.521499574267091,gene set #4 (n = 120),0.536563359999922,1,0.227747173103903,gene set #4 (n = 120),0.320283317449454,1,0.279171267926543,gene set #4 (n = 120)
DCLK1,0.92937360757959,1,0.28627802436914,gene set #4 (n = 120),-0.298210138619221,1,-0.264638599805998,gene set #4 (n = 120),-0.580646482545319,1,-0.521499574267091,gene set #4 (n = 120),0.0811340459046673,1,0.227747173103903,gene set #4 (n = 120),0.0478354176620259,1,0.279171267926543,gene set #4 (n = 120)
SMAD9,0.428629968956233,1,0.28627802436914,gene set #4 (n = 120),-0.10458706657744,1,-0.264638599805998,gene set #4 (n = 120),-0.598403292392049,1,-0.521499574267091,gene set #4 (n = 120),0.130462042309244,1,0.227747173103903,gene set #4 (n = 120),0.186381769093401,1,0.279171267926543,gene set #4 (n = 120)
FREM2,-1.05036283374643,3,-0.943896782982763,gene set #2 (n = 85),0.342376498671646,3,-0.0213047162833297,gene set #2 (n = 85),0.255713343484933,3,0.263170831537092,gene set #2 (n = 85),0.0251943342118189,3,0.181571311278053,gene set #2 (n = 85),0.174327543905958,3,0.287218967795328,gene set #2 (n = 85)
LHFPL6,-0.244025157181806,5,-0.660837698398002,gene set #6 (n = 70),-0.582920516543702,5,-0.397459079682161,gene set #6 (n = 70),-0.0532714186930669,5,-0.471815184903196,gene set #6 (n = 70),0.00782216281752996,5,0.493474130989668,gene set #6 (n = 70),0.778887660665038,5,0.779379734966286,gene set #6 (n = 70)
DACH1,-0.496681578209316,5,-0.660837698398002,gene set #6 (n = 70),-0.20614174518689,5,-0.397459079682161,gene set #6 (n = 70),-0.736089825260921,5,-0.471815184903196,gene set #6 (n = 70),0.544688605614636,5,0.493474130989668,gene set #6 (n = 70),0.656079691476415,5,0.779379734966286,gene set #6 (n = 70)
GPC6,-0.478976981487546,5,-0.660837698398002,gene set #6 (n = 70),-0.55366813488455,5,-0.397459079682161,gene set #6 (n = 70),-0.495172348881066,5,-0.471815184903196,gene set #6 (n = 70),0.531156566439116,5,0.493474130989668,gene set #6 (n = 70),0.782749949945398,5,0.779379734966286,gene set #6 (n = 70)
HS6ST3,0.388880064887972,1,0.28627802436914,gene set #4 (n = 120),-0.494678598872168,1,-0.264638599805998,gene set #4 (n = 120),-0.563109083913798,1,-0.521499574267091,gene set #4 (n = 120),0.291656067680062,1,0.227747173103903,gene set #4 (n = 120),0.400776726763694,1,0.279171267926543,gene set #4 (n = 120)
ARGLU1,0.205703654513064,2,-0.0677384812362237,gene set #3 (n = 52),-0.0511590923371888,2,-0.4113550879989,gene set #3 (n = 52),0.917848615146707,2,1.03390990548837,gene set #3 (n = 52),-0.597876129539318,2,-0.263414148547333,gene set #3 (n = 52),-0.303530539693663,2,-0.194069743867522,gene set #3 (n = 52)
FAM155A,-1.23968781099732,5,-0.660837698398002,gene set #6 (n = 70),-0.29884836702344,5,-0.397459079682161,gene set #6 (n = 70),-0.101325201438394,5,-0.471815184903196,gene set #6 (n = 70),0.478363150968339,5,0.493474130989668,gene set #6 (n = 70),0.790831369998534,5,0.779379734966286,gene set #6 (n = 70)
FOXG1,0.040183338701651,6,0.240052824184087,gene set #5 (n = 81),-0.0385311093814108,6,0.316117408249062,gene set #5 (n = 81),0.879122255882923,6,0.510914787229598,gene set #5 (n = 81),-0.255264948355453,6,-0.40567323040774,gene set #5 (n = 81),-0.505521788020674,6,-0.520153915041749,gene set #5 (n = 81)
AKAP6,1.33534045894444,4,1.09977961336801,gene set #1 (n = 96),0.230069283859361,4,0.077870451181076,gene set #1 (n = 96),-0.198990868439608,4,-0.202185660207542,gene set #1 (n = 96),-0.384663070978078,4,-0.275456270234524,gene set #1 (n = 96),-0.62387549274234,4,-0.413534873773804,gene set #1 (n = 96)
PNN,0.149026880859036,2,-0.0677384812362237,gene set #3 (n = 52),-0.127014580116386,2,-0.4113550879989,gene set #3 (n = 52),1.01947551632427,2,1.03390990548837,gene set #3 (n = 52),-0.599028192362707,2,-0.263414148547333,gene set #3 (n = 52),-0.277080580550709,2,-0.194069743867522,gene set #3 (n = 52)
LRFN5,0.192613645703629,2,-0.0677384812362237,gene set #3 (n = 52),-0.303828434042845,2,-0.4113550879989,gene set #3 (n = 52),1.02896293466162,2,1.03390990548837,gene set #3 (n = 52),-0.281132196822195,2,-0.263414148547333,gene set #3 (n = 52),-0.463317633377203,2,-0.194069743867522,gene set #3 (n = 52)
SAMD4A,-0.681901960534004,3,-0.943896782982763,gene set #2 (n = 85),0.267071137939593,3,-0.0213047162833297,gene set #2 (n = 85),-0.101808404774046,3,0.263170831537092,gene set #2 (n = 85),0.0158597160089186,3,0.181571311278053,gene set #2 (n = 85),0.304614507423206,3,0.287218967795328,gene set #2 (n = 85)
RTN1,0.605129580581558,1,0.28627802436914,gene set #4 (n = 120),-0.250318388580583,1,-0.264638599805998,gene set #4 (n = 120),-0.254759186249673,1,-0.521499574267091,gene set #4 (n = 120),-0.0837637667779558,1,0.227747173103903,gene set #4 (n = 120),0.114237107640864,1,0.279171267926543,gene set #4 (n = 120)
RHOJ,-0.653668605762678,3,-0.943896782982763,gene set #2 (n = 85),0.0618654915750736,3,-0.0213047162833297,gene set #2 (n = 85),0.610168005050867,3,0.263170831537092,gene set #2 (n = 85),-0.106442551313037,3,0.181571311278053,gene set #2 (n = 85),-0.0175623376778996,3,0.287218967795328,gene set #2 (n = 85)
ZFP36L1,0.301217979445164,1,0.28627802436914,gene set #4 (n = 120),0.104844832290568,1,-0.264638599805998,gene set #4 (n = 120),-0.822503088967449,1,-0.521499574267091,gene set #4 (n = 120),0.0884693506664227,1,0.227747173103903,gene set #4 (n = 120),0.313151998172395,1,0.279171267926543,gene set #4 (n = 120)
ACTN1,-0.654759341626015,3,-0.943896782982763,gene set #2 (n = 85),0.0372600987848305,3,-0.0213047162833297,gene set #2 (n = 85),-0.093618685883823,3,0.263170831537092,gene set #2 (n = 85),0.424406741330817,3,0.181571311278053,gene set #2 (n = 85),0.0920221649134226,3,0.287218967795328,gene set #2 (n = 85)
SRSF5,0.622426793855606,2,-0.0677384812362237,gene set #3 (n = 52),-0.113356129698398,2,-0.4113550879989,gene set #3 (n = 52),0.817752980399585,2,1.03390990548837,gene set #3 (n = 52),-0.537016836994722,2,-0.263414148547333,gene set #3 (n = 52),-0.516072528293308,2,-0.194069743867522,gene set #3 (n = 52)
SIPA1L1,1.17248525167015,4,1.09977961336801,gene set #1 (n = 96),0.477635056520856,4,0.077870451181076,gene set #1 (n = 96),0.239314018912937,4,-0.202185660207542,gene set #1 (n = 96),-0.700850551093587,4,-0.275456270234524,gene set #1 (n = 96),-0.813981951097734,4,-0.413534873773804,gene set #1 (n = 96)
RGS6,-0.86133833155735,5,-0.660837698398002,gene set #6 (n = 70),-0.742207665433176,5,-0.397459079682161,gene set #6 (n = 70),-0.137969793386532,5,-0.471815184903196,gene set #6 (n = 70),0.382616792711174,5,0.493474130989668,gene set #6 (n = 70),1.07620737819728,5,0.779379734966286,gene set #6 (n = 70)
FOS,0.629786192423629,1,0.28627802436914,gene set #4 (n = 120),-0.28972349535452,1,-0.264638599805998,gene set #4 (n = 120),-0.442081007471674,1,-0.521499574267091,gene set #4 (n = 120),0.0167356815840159,1,0.227747173103903,gene set #4 (n = 120),0.198096010273907,1,0.279171267926543,gene set #4 (n = 120)
UNC79,-0.43597412040048,3,-0.943896782982763,gene set #2 (n = 85),0.244976264763737,3,-0.0213047162833297,gene set #2 (n = 85),0.326657579467619,3,0.263170831537092,gene set #2 (n = 85),0.0243608947459317,3,0.181571311278053,gene set #2 (n = 85),-0.234150634232124,3,0.287218967795328,gene set #2 (n = 85)
SERPINA3,0.216515033187766,1,0.28627802436914,gene set #4 (n = 120),-0.020067991890457,1,-0.264638599805998,gene set #4 (n = 120),-0.275156513294045,1,-0.521499574267091,gene set #4 (n = 120),-0.0390234830171837,1,0.227747173103903,gene set #4 (n = 120),0.143606119189646,1,0.279171267926543,gene set #4 (n = 120)
HSP90AA1,0.350991108685697,1,0.28627802436914,gene set #4 (n = 120),-0.511427519758244,1,-0.264638599805998,gene set #4 (n = 120),-0.822321298264419,1,-0.521499574267091,gene set #4 (n = 120),0.394488185892403,1,0.227747173103903,gene set #4 (n = 120),0.568213500486916,1,0.279171267926543,gene set #4 (n = 120)
SNRPN,1.27481209001473,4,1.09977961336801,gene set #1 (n = 96),-0.533559850535839,4,0.077870451181076,gene set #1 (n = 96),-0.209370867480671,4,-0.202185660207542,gene set #1 (n = 96),-0.0501503642532642,4,-0.275456270234524,gene set #1 (n = 96),-0.166035211192642,4,-0.413534873773804,gene set #1 (n = 96)
FMN1,-0.444948311476181,2,-0.0677384812362237,gene set #3 (n = 52),-0.53285588749335,2,-0.4113550879989,gene set #3 (n = 52),1.23885532201632,2,1.03390990548837,gene set #3 (n = 52),-0.0698820857942622,2,-0.263414148547333,gene set #3 (n = 52),-0.178105581087331,2,-0.194069743867522,gene set #3 (n = 52)
ATP8B4,-0.326795943596346,2,-0.0677384812362237,gene set #3 (n = 52),-0.613781873213091,2,-0.4113550879989,gene set #3 (n = 52),1.50882899371874,2,1.03390990548837,gene set #3 (n = 52),-0.233264473990148,2,-0.263414148547333,gene set #3 (n = 52),-0.25747512137869,2,-0.194069743867522,gene set #3 (n = 52)
TLN2,1.33927564590965,4,1.09977961336801,gene set #1 (n = 96),0.282472224656517,4,0.077870451181076,gene set #1 (n = 96),-0.0138702245204412,4,-0.202185660207542,gene set #1 (n = 96),-0.415861308173372,4,-0.275456270234524,gene set #1 (n = 96),-0.808251583504802,4,-0.413534873773804,gene set #1 (n = 96)
